web-scraper-order,web-scraper-start-url,linklistProduk,linklistProduk-href,LinkProduk,LinkProduk-href,NamaProduk,HargaPoduk,DeskripsiProduk
"1750671501-13","https://www.tokopedia.com/avoskinofficial/product","Combination Skin","https://www.tokopedia.com/avoskinofficial/etalase/combination-skin",">35%Serum Avoskin Miraculous Refining 30ml-AHA BHA-Waktunya EksfoliasiRp189.000Rp289.000Hemat s.d. 5% Pakai Bonus4.910rb+ terjual","https://www.tokopedia.com/avoskinofficial/serum-avoskin-miraculous-refining-30ml-aha-bha-waktunya-eksfoliasi-1729382317085983756?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Serum Avoskin Miraculous Refining 30ml-AHA BHA-Waktunya Eksfoliasi - Red","Rp189.000","Avoskin Miraculous Refining Serum 30 ml
 
 
Avoskin Miraculous Refining Serum merupakan chemical exfoliator yang mengandung 10% AHA, 3% BHA dilengkapi dengan Niacinamide, Ceramide, dan bahan pendukung lainnya yang membuat serum ini efektif untuk membantu proses eksfoliasi sel kulit mati dan membantu memicu regenerasi sel kulit. Sehingga, kulit akan tampak lebih cerah, tekstur merata, kulit lebih lembut, serta merawat kulit berjerawat dan menyamarkan komedo.
 
 
Dapat digunakan untuk semua jenis kulit dan bisa dipakai untuk usia mulai dari 15 tahun.
 
 
Cara Penggunaan:
- Setelah mencuci muka dan memakai toner/essence, oleskan beberapa tetes Miraculous Refining Serum ke wajah dan pijat perlahan.
- Gunakan moisturizer untuk memberikan hidrasi ekstra.
- Serum ini bisa digunakan di malam hari.
- Untuk hasil maksimal, gunakan sunscreen di pagi hari.
- Pada awal pemakaian, disarankan untuk frekuensi pemakaian maksimal 3 kali seminggu.
- Hindari kontak pada area mata saat pemakaian. Bila terjadi iritasi maka hentikan penggunaan sementara dan disarankan untuk segera konsultasi dengan ahlinya.
 
 
Kandungan utama:
10% AHA, 3% BHA, Niacinamide, dan Ceramide
 
 
Bahan-bahan:
Water, Propylene Glycol, Glycolic Acid, Niacinamide, Salicylic Acid, Butylene Glycol, Amylopectin, Xanthan gum, Dextrin, Chamomilla Recutita (Matricaria) Flower Extract, Aloe Barbadensis Leaf Juice, Fucus Vesiculosus Extract, Rubus Idaeus (Raspberry) Fruit Extract, Acer saccharum (Sugar Maple) Extract, Portulaca Oleracea Extract, Hydroxypropyl Bisstearamide MEA, Polyglutamic Acid, Tetrasodium EDTA, Sodium Hydroxymethylglycinate, Triethanolamine, Dipropylene Glycol, Behenyl Alcohol, Ceteareth-20, Cholesteryl Isostearate, Tricaprylin, Cetearyl Alcohol, Squalane, Cholesterol, Stearic Acid, Dimethicone, Phenoxyethanol

Nomor BPOM : NA18180106256
Halal MUI : 00150074891115"
"1750671504-14","https://www.tokopedia.com/avoskinofficial/product","Combination Skin","https://www.tokopedia.com/avoskinofficial/etalase/combination-skin",">42%Travel Toner Avoskin Miraculous Refining 20ml-AHA BHA PHA-Eksfoliasi WajahRp63.000Rp109.000Hemat s.d. 5% Pakai Bonus4.910rb+ terjual","https://www.tokopedia.com/avoskinofficial/travel-toner-avoskin-miraculous-refining-20ml-aha-bha-pha-eksfoliasi-wajah-1729383046571459596?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Travel Toner Avoskin Miraculous Refining 20ml-AHA BHA PHA-Eksfoliasi Wajah - red","Rp63.000","Avoskin Miraculous Refining Toner 20 ml
 
 
Avoskin Miraculous Refining Toner kini hadir dengan kemasan travel size yang mudah dibawa kemana saja dan cocok untuk sahabat AVO yang ingin mencoba toner eksfoliasi ini untuk pertama kalinya. Memiliki kandungan yang sama seperti kemasan fullsizenya yaitu AHA-BHA-PHA-PGA yang dipadukan dengan Niacinamide, Tea Tree 2%, Witch Hazel, dan Aloe Vera. Perpaduan kandungan tersebut membuat produk ini efektif untuk memaksimalkan proses eksfoliasi kulit sekaligus menjaga kelembapan kulit, menyamarkan noda hitam, menyamarkan tampilan pori-pori, membantu menghaluskan tekstur kulit, membantu mencerahkan dan meratakan warna kulit.
 
 
Dapat digunakan untuk semua jenis kulit dan bisa dipakai untuk usia mulai dari 15 tahun.
 
 
Cara Penggunaan:
- Setelah mencuci muka, tuangkan beberapa tetes toner ke kapas dan usap secara perlahan di seluruh area wajah dan leher. Tidak perlu dibilas.
- Gunakan serum serta moisturizer untuk memberikan hidrasi ekstra.
- Toner ini bisa digunakan di malam hari.
- Untuk hasil maksimal, gunakan sunscreen di pagi hari.
- Pada awal pemakaian, disarankan untuk frekuensi pemakaian maksimal 3 kali seminggu.
- Hindari kontak pada area mata saat pemakaian. Bila terjadi iritasi maka hentikan penggunaan sementara dan disarankan untuk segera konsultasi dengan ahlinya.
 
 
AHA-BHA-PHA-PGA, Niacinamide, Tea Tree 2%, Witch Hazel, dan Aloe Vera
 
 
Bahan-bahan:
Water, Glycerin, Glycolic Acid, Butylene Glycol, Propylene Glycol, Gluconolactone, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Niacinamide, Chamomilla Recutita (Matricaria) Flower Extract, Rubus Idaeus (Raspberry) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Salicylic Acid, Acer Saccharum (Sugar Maple) Extract, Portulaca Oleracea Extract, Aloe Barbadensis Leaf Juice, Amylopectin, Dextrin, Xanthan Gum, Tetrasodium EDTA, Sodium Hydroxymethylglycinate, Polyglutamic Acid"
"1750671506-15","https://www.tokopedia.com/avoskinofficial/product","Combination Skin","https://www.tokopedia.com/avoskinofficial/etalase/combination-skin",">35%Toner Avoskin Miraculous Retinol 100ml-Best 2 in 1 Retinol NiacinamideRp161.000Rp249.000Hemat s.d. 5% Pakai Bonus4.910rb+ terjual","https://www.tokopedia.com/avoskinofficial/toner-avoskin-miraculous-retinol-100ml-best-2-in-1-retinol-niacinamide-1729382316982567948?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Toner Avoskin Miraculous Retinol 100ml-Best 2 in 1 Retinol Niacinamide - Red","Rp161.000","Avoskin Miraculous Retinol Toner 100 ml
 
 
Avoskin Miraculous Retinol Toner memiliki kandungan Actosome Retinol, Niacinamide, Peptide, serta diperkaya dengan Ekstrak Pomegranate yang efektif untuk membantu memicu proses regenerasi sel kulit, menyamarkan tampilan garis halus, membantu menghaluskan tekstur kulit, membantu mencerahkan kulit, merawat kulit agar tampak lebih sehat, dan membantu menyamarkan munculnya tanda-tanda penuaan dini.
 
 
Dapat digunakan untuk semua jenis kulit dan bisa dipakai untuk usia mulai dari 20 tahun ke atas.
 
 
Cara Penggunaan:
- Setelah mencuci muka, tuangkan beberapa tetes toner ke telapak tangan, usap dan tepuk-tepuk secara perlahan di seluruh area wajah dan leher. Tidak perlu dibilas.
- Untuk hasil yang optimal, gunakan juga Miraculous Retinol Ampoule dan tambahkan moisturizer untuk memberikan hidrasi ekstra.
- Toner ini bisa digunakan di malam hari.
- Gunakan sunscreen di pagi hari, untuk melindungi kulit.
- Pada awal pemakaian, disarankan untuk frekuensi pemakaian maksimal 3 kali seminggu.
- Bila terjadi iritasi maka hentikan penggunaan sementara dan disarankan untuk segera konsultasi dengan ahlinya.
 
 
Kandungan utama:
Actosome Retinol, Niacinamide, Peptide, dan Ekstrak Pomegranate
 
 
Bahan-bahan:
Water, Propylene Glycol, Niacinamide, Glycerin, Polysorbate 20, Phenoxyethanol, PEG-40 Hydrogenated Castor Oil, Polyglyceryl-2 Stearate, Caprylic/Capric Triglyceride, Glyceryl Stearate, Stearyl Alcohol, Camellia Sinensis (Green Tea) Leaf Extract, Methyl Methacrylate Crosspolymer, Polyglutamic Acid, Tetrasodium EDTA, Retinol, Hydrogenated Lecithin, Ethylhexylglycerin, Cholesterol, Xanthan Gum, Tocopheryl Acetate, Rubus Idaeus (Raspberry) Fruit Extract, BHT, Punica Granatum (Pomegranate) Fruit Extract, Butylene Glycol, Phaseolus Radiatus Seed Extract, BHA, Avena Sativa (Oat) Meal Extract, Palmitoyl Hexapeptide-12"
"1750671510-16","https://www.tokopedia.com/avoskinofficial/product","Combination Skin","https://www.tokopedia.com/avoskinofficial/etalase/combination-skin",">31%Ampoule Avoskin Miraculous Retinol 30ml-Anti Aging & Samarkan KerutanRp207.000Rp299.000Hemat s.d. 5% Pakai Bonus4.910rb+ terjual","https://www.tokopedia.com/avoskinofficial/ampoule-avoskin-miraculous-retinol-30ml-anti-aging-samarkan-kerutan-1729382316990497804?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Ampoule Avoskin Miraculous Retinol 30ml-Anti Aging & Samarkan Kerutan - Red","Rp207.000","Avoskin Miraculous Retinol Ampoule 30 ml
 
Avoskin Miraculous Retinol Ampoule memiliki kandungan utama 3% Actosome Retinol yang lebih ringan dibandingkan dengan Retinol lainnya. Dipadukan dengan kandungan Vitamin E, Peptide, Ekstrak Pomegranate, dan Ekstrak Green Tea yang optimal untuk membantu memicu regenerasi sel kulit, membantu mencegah munculnya tanda penuaan dini pada kulit, menyamarkan noda hitam dan garis halus, menjaga kekenyalan atau elastisitas kulit, serta membantu mencerahkan kulit wajah.
 
 
Dapat digunakan untuk semua jenis kulit dan bisa dipakai untuk usia mulai dari 20 tahun ke atas.
 
 
Cara Penggunaan:
- Setelah mencuci muka dan memakai toner/essence, oleskan beberapa tetes Miraculous Retinol Ampoule ke wajah dan pijat perlahan.
- Gunakan moisturizer untuk memberikan hidrasi ekstra.
- Ampoule ini bisa digunakan di malam hari.
- Untuk hasil maksimal, gunakan sunscreen di pagi hari.
- Pada awal pemakaian, disarankan untuk frekuensi pemakaian maksimal 3 kali seminggu.
- Bila terjadi iritasi maka hentikan penggunaan sementara dan disarankan untuk segera konsultasi dengan ahlinya.
 
 
Kandungan utama:
3% Actosome Retinol, Vitamin E, Peptide, Ekstrak Pomegranate, dan Ekstrak Green Tea
 
 
Bahan-bahan:
Water, Propylene Glycol, Glycerin, Phenoxyethanol, Carbomer, PEG-40 Hydrogenated Castor Oil, Caprylic/Capric Triglyceride, Camellia Sinensis (Green Tea) Leaf Extract, Methyl Methacrylate Crosspolymer, Polyglutamic Acid, Tetrasodium EDTA, Retinol, Hydrogenated Lecithin, Ethylhexylglycerin, Cholesterol, Biosaccharide gum-1, Tocopheryl Acetate, Rubus Idaeus (Raspberry) Fruit Extract, BHT, Punica Granatum (Fruit) Extract, Butylene Glycol, Phaseolus Radiatus Seed Extract BHA, Avena Sativa (Oat) Meal Extract, Palmitoyl Hexapeptide-12

Nomor BPOM : NA18200101056"
"1750671513-17","https://www.tokopedia.com/avoskinofficial/product","Combination Skin","https://www.tokopedia.com/avoskinofficial/etalase/combination-skin",">45%Gentle Facial Wash Avoskin Natural Sublime Facial Cleanser 100mlRp77.000Rp139.000Hemat s.d. 5% Pakai Bonus5.010rb+ terjual","https://www.tokopedia.com/avoskinofficial/gentle-facial-wash-avoskin-natural-sublime-facial-cleanser-100ml-1729382373276484620?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Gentle Facial Wash Avoskin Natural Sublime Facial Cleanser 100ml - Green","Rp77.000","Avoskin Natural Sublime Facial Cleanser 100ml
 
 
Avoskin Natural Sublime Facial Cleanser ini merupakan Low pH Cleanser yang mengandung Marula Oil, Kale Extract, Cactus Extract, Niacinamide, dan Pentavitin untuk membantu memaksimalkan proses pembersihan kulit tanpa meninggalkan efek kulit kering, membantu mencerahkan kulit, melembapkan kulit, dan menjaga skin barrier. Produk ini hadir dengan minimal ingredients dan kemasan plastik yang eco-friendly.
 
 
Dapat digunakan untuk semua jenis kulit dan bisa dipakai untuk usia mulai dari 15 tahun.
 
 
Cara Penggunaan:
- Basahi kulit wajah dengan air dan tuangkan Avoskin Natural Sublime Facial Cleanser di telapak tangan secukupnya.
- Baurkan dengan sedikit air dan aplikasikan pada seluruh bagian kulit wajah dengan pijatan lembut.
- Bilas dengan air bersih dan kini kulitmu siap untuk tahap skincare berikutnya.
 
 
Kandungan utama:
Marula Oil, Kale Extract, Cactus Extract, Niacinamide, dan Pentavitin
 
 
Bahan-bahan:
Water, Cocamidopropyl Betaine, Glycerin, Lauramidopropyl Hydroxysultaine, Sodium Cocoyl Glycinate, Sodium Chloride, Hydroxypropyl Methylcellulose, Niacinamide, Disodium Cocoyl Glutamate, Polysorbate 20, Citric Acid, Coconut Acid, Sodium Cocoate, Xanthan Gum, Pentylene Glycol, Saccharide Isomerate, Butylene Glycol, Sodium Benzoate, Aloe Barbadensis Leaf Extract, Hydrolyzed Vegetable Protein, Disodium EDTA, Sodium Bisulfite, Cereus Grandiflorus (Cactus) Flower Extract, Potassium Sorbate, Sodium Hyaluronate, Sclerocarya Birrea Seed Oil, Leuconostoc/Radish Root Ferment Filtrate, Sodium Citrate, Rosa Damascena Flower Water, Rosa Damascena Flower Oil

Nomor BPOM : NA18211200915"
"1750671516-18","https://www.tokopedia.com/avoskinofficial/product","Combination Skin","https://www.tokopedia.com/avoskinofficial/etalase/combination-skin",">40%Travel Toner Avoskin Miraculous Retinol 20ml-Sahabat Anti AgingRp84.000Rp139.000Hemat s.d. 5% Pakai Bonus4.94rb+ terjual","https://www.tokopedia.com/avoskinofficial/travel-toner-avoskin-miraculous-retinol-20ml-sahabat-anti-aging?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Travel Toner Avoskin Miraculous Retinol 20ml-Sahabat Anti Aging","Rp84.000","Miraculous Retinol Toner 20 ml

Avoskin Miraculous Retinol Toner Avoskin kini hadir dengan kemasan travel size mudah dibawa kemana saja dan cocok untuk sahabat AVO yang ingin mencoba toner ini untuk pertama kalinya. Memiliki kandungan Actosome Retinol, Niacinamide, Peptide, yang diperkaya dengan Ekstrak Pomegranate yang efektif untuk membantu memicu proses regenerasi sel kulit, menyamarkan tampilan garis halus, membantu menghaluskan tekstur kulit, merawat kulit agar tampak lebih sehat, dan membantu menyamarkan munculnya tanda penuaan dini.

Dapat digunakan untuk semua jenis kulit dan bisa dipakai untuk usia mulai dari 20 tahun ke atas.

Cara Penggunaan:
- Setelah mencuci muka, tuangkan beberapa tetes toner ke telapak tangan, usap dan tepuk-tepuk secara perlahan di seluruh area wajah dan leher. Tidak perlu dibilas.
- Untuk hasil yang optimal, gunakan juga Miraculous Retinol Ampoule dan tambahkan moisturizer untuk memberikan hidrasi ekstra.
- Toner ini bisa digunakan di malam hari.
- Gunakan sunscreen di pagi hari, untuk melindungi kulit.
- Pada awal pemakaian, disarankan untuk frekuensi pemakaian maksimal 3 kali seminggu.
- Bila terjadi iritasi maka hentikan penggunaan sementara dan disarankan untuk segera konsultasi dengan ahlinya.

Kandungan Utama:
Actosome Retinol, Niacinamide, Peptide, dan Ekstrak Pomegranate

Bahan-bahan:
Water, Propylene Glycol, Niacinamide, Glycerin, Polysorbate 20, Phenoxyethanol, PEG-40 Hydrogenated Castor Oil, Polyglyceryl-2 Stearate, Caprylic/Capric Triglyceride, Glyceryl Stearate, Stearyl Alcohol, Camellia Sinensis (Green Tea) Leaf Extract, Methyl Methacrylate Crosspolymer, Polyglutamic Acid, Tetrasodium EDTA, Retinol, Hydrogenated Lecithin, Ethylhexylglycerin, Cholesterol, Xanthan Gum, Tocopheryl Acetate, Rubus Idaeus (Raspberry) Fruit Extract, BHT, Punica Granatum (Pomegranate) Fruit Extract, Butylene Glycol, Phaseolus Radiatus Seed Extract, BHA, Avena Sativa (Oat) Meal Extract, Palmitoyl Hexapeptide-12"
"1750671519-19","https://www.tokopedia.com/avoskinofficial/product","Combination Skin","https://www.tokopedia.com/avoskinofficial/etalase/combination-skin",">33%Serum Avoskin Your Skin Bae Mandelic Acid 30ml-Eksfoliasi & JerawatRp106.000Rp159.000Hemat s.d. 5% Pakai Bonus4.92rb+ terjual","https://www.tokopedia.com/avoskinofficial/serum-avoskin-your-skin-bae-mandelic-acid-30ml-eksfoliasi-jerawat-1729545126323718156?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Serum Avoskin Your Skin Bae Mandelic Acid 30ml-Eksfoliasi & Jerawat - 30ml","Rp106.000","Avoskin Your Skin Bae Serum Mandelic Acid 5% + Panthenol + Perilla Extract 30 ml
 
 
Serum dari Your Skin Bae Series yang fokus sebagai serum untuk membantu merawat kulit berjerawat dan eksfoliasi. Memiliki kandungan utama Mandelic Acid yang merupakan salah satu jenis AHA dengan ukuran molekul yang besar sehingga cocok sebagai exfoliator untuk kulit sensitif, membantu merawat kulit yang berjerawat, dan membantu mencerahkan kulit. Dilengkapi dengan Panthenol dan Perilla Extract yang berfungsi untuk membantu merawat skin barrier, menenangkan kulit, dan menghidrasi kulit.
 
 
- Dapat digunakan usia mulai dari 15 tahun.
- Dapat digunakan untuk semua jenis kulit terutama kulit berjerawat dan sensitif.
- Dapat digunakan untuk ibu hamil dan menyusui. Konsultasikan ke dokter terkait jika terdapat keraguan.
 
 
Cara Penggunaan:
- Setelah mencuci muka dan memakai toner/essence, oleskan beberapa tetes serum ke wajah dan pijat perlahan.
- Gunakan moisturizer untuk memberikan hidrasi ekstra.
- Untuk perlindungan kulit, akhiri rutinitas skincare pagi dengan sunscreen.
 
 
Note:
- Serum ini bisa digunakan di pagi atau malam hari, namun untuk pemula bisa digunakan pada malam hari saja atau disesuaikan dengan kebutuhan kulit.
- Penyimpanan produk disarankan pada suhu ruang dan hindari paparan sinar matahari langsung.
 
 
Kandungan utama:
Mandelic Acid 5%, Panthenol, dan Perilla Extract
 
 
Bahan-bahan:
Aqua, Propylene Glycol, Mandelic Acid (5%), Glycerin, Xanthan Gum, Phenoxyethanol, Sodium Hydroxide, Panthenol (0.5%), Chlorphenesin, Sodium Bisulfite, Tetrasodium EDTA, Perilla Ocymoides Seed Extract, Biosaccharide Gum-1, Benzaldehyde, Benzoic Acid, Potassium Sorbate, Sodium Benzoate."
"1750671521-20","https://www.tokopedia.com/avoskinofficial/product","Combination Skin","https://www.tokopedia.com/avoskinofficial/etalase/combination-skin",">25%Moisturizer Avoskin Your Skin Bae Multi Herbs 15ml-With Cooling EffectRp111.900Rp149.000Hemat s.d. 5% Pakai Bonus4.94rb+ terjual","https://www.tokopedia.com/avoskinofficial/moisturizer-avoskin-your-skin-bae-multi-herbs-15ml-with-cooling-effect?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Moisturizer Avoskin Your Skin Bae Multi Herbs 15ml-With Cooling Effect","Rp111.900","Your Skin Bae Multi Herbs Hydro Burst Moisturizer hadir dengan tekstur icy gel watery yang ringan, mudah menyerap, dan memiliki sensasi sejuk seperti percikan air saat digunakan. Moisturizer ini menggunakan base formula polimer yang dapat menyerap dan menahan cairan, kemudian melepaskan kandungan air tersebut ketika diaplikasikan ke kulit wajah. Diperkaya dengan 5% Glycerin, 2% Kakadu Plum Solution, 0.5% Caffeine, 0.05% Allantoin serta 9 jenis ekstrak herbal yang dapat membantu melembapkan kulit, menutrisi kulit, dan menenangkan kulit.
 
 
- Dapat digunakan usia mulai dari 15 tahun.
- Dapat digunakan untuk semua jenis kulit.
- Dapat digunakan untuk ibu hamil dan menyusui. Konsultasikan ke dokter terkait jika terdapat keraguan.
 
 
Cara Penggunaan:
- Setelah mencuci muka, menggunakan essence/toner, dan serum favoritmu, lanjut gunakan Your Skin Bae Multi Herbs Hydro Burst Moisturizeruntuk memberikan hidrasi ekstra.
- Untuk perlindungan kulit, akhiri rutinitas skincare pagi dengan sunscreen.
- Moisturizer ini bisa digunakan di pagi dan malam hari.
 
 
Kandungan Utama:
5% Glycerin, 2% Kakadu Plum Solution, 0.5% Caffeine, dan 0.05% Allantoin
 
 
Bahan-bahan:
Water, Glycerin, Dipropylene Glycol, Butylene Glycol, 1,2-Hexanediol, Glycereth-26, Sodium Acrylates Crosspolymer-2, Caffeine, Phenoxyethanol, Betaine, Diphenyl Dimethicone, Terminalia Ferdinandiana Fruit Extract, Triethylhexanoin, Hydrogenated Lecithin, Allantoin, Ethylhexylglycerin, Biosaccharide Gum-1, Ceramide NP, Dipotassium Glycyrrhizate, Sucrose Stearate, Silica, Glyceryl Acrylate/Acrylic Acid Copolymer, Melia Azadirachta Flower Extract, Citric Acid, Melia Azadirachta Leaf Extract, Stearic Acid, Palmitic Acid, Ocimum Sanctum Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Coccinia Indica Fruit Extract, Cholesterol, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Extract, Corallina Officinalis Extract, Glycosphingolipids, Tocopherol.

Nomor BPOM : NA18220112846"
"1750671527-21","https://www.tokopedia.com/avoskinofficial/product","Normal Skin","https://www.tokopedia.com/avoskinofficial/etalase/normal-skin",">21%Serum Avoskin Your Skin Bae Salicylic Acid 30ml-Untuk Kulit KomedoRp125.000Rp159.000Hemat s.d. 5% Pakai Bonus4.910rb+ terjual","https://www.tokopedia.com/avoskinofficial/serum-avoskin-your-skin-bae-salicylic-acid-30ml-untuk-kulit-komedo-1729418946650277900?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Serum Avoskin Your Skin Bae Salicylic Acid 30ml-Untuk Kulit Komedo - Serum","Rp125.000","Avoskin Your Skin Bae Salicylic Acid 2% + Zinc Serum 30 ml
 
 
Serum Avoskin dari Your Skin Bae Series dengan formula khusus untuk merawat kulit berjerawat dan berkomedo. Mengandung Salicylic Acid 2% dan Zinc yang bekerja sebagai eksfoliator untuk membersihkan sel kulit mati hingga ke dalam pori-pori serta menjaga produksi minyak di kulit. Perpaduan kedua ingredients tersebut juga berfungsi membatasi perkembangbiakkan bakteri yang menyebabkan jerawat.
 
 
Dapat digunakan untuk semua jenis kulit, terutama kulit berminyak dan bisa dipakai untuk usia mulai dari 15 tahun.
 
 
Cara Penggunaan:
- Setelah mencuci muka dan memakai toner/essence, oleskan beberapa tetes serum ke wajah dan pijat perlahan.
- Gunakan moisturizer untuk memberikan hidrasi ekstra.
- Untuk perlindungan kulit, akhiri rutinitas skincare pagi dengan sunscreen.
- Serum ini bisa digunakan di pagi dan malam hari.
 
Kandungan utama:
Salicylic Acid 2% dan Zinc
 
 
Bahan-bahan:
Water, Glycerin, Butylene Glycol, Salicylic Acid, Hydroxyethyl Cellulose, Biosaccharide Gum-1, Polysorbate-20, Zinc PCA, Sodium Benzoate, Disodium EDTA, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Tocopheryl Acetate, Sodium Bisulfite, Propylene Glycol.

BPOM NA18210112469"
"1750671530-22","https://www.tokopedia.com/avoskinofficial/product","Normal Skin","https://www.tokopedia.com/avoskinofficial/etalase/normal-skin",">21%Serum Avoskin Your Skin Bae Vitamin C 30ml-Kulit Tampak Lebih CerahRp133.900Rp169.000Hemat s.d. 5% Pakai Bonus4.950rb+ terjual","https://www.tokopedia.com/avoskinofficial/serum-avoskin-your-skin-bae-vitamin-c-30ml-kulit-tampak-lebih-cerah-1729418943711709196?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Serum Avoskin Your Skin Bae Vitamin C 30ml-Kulit Tampak Lebih Cerah - Dark Spot","Rp133.900","Avoskin Your Skin Bae Vitamin C 3% + Niacinamide 2% + Mandarin Orange Fruit Extract Serum 30 ml
 
 
Serum Avoskin dari Your Skin Bae Series yang berfungsi sebagai brightening serum. Mengandung perpaduan brightening kompleks yaitu vitamin C, Niacinamide, dan Mandarin Orange Extract yang efektif untuk mencerahkan kulit, menyamarkan noda bekas jerawat, melembapkan kulit, menyamarkan tampilan pori-pori, sebagai antioksidan, merawat kulit agar tampak lebih sehat. Vitamin C bekerja dengan cara menghambat produksi melanin dan akumulasi melanin pada kulit, sehingga efektif untuk mencerahkan kulit secara maksimal.
 
 
Dapat digunakan untuk semua jenis kulit dan bisa dipakai untuk usia mulai dari 15 tahun.
 
 
Cara Penggunaan:
- Setelah mencuci muka dan memakai toner/essence, oleskan beberapa tetes serum ke wajah dan pijat perlahan.
- Gunakan moisturizer untuk memberikan hidrasi ekstra.
- Untuk perlindungan kulit, akhiri rutinitas skincare pagi dengan sunscreen.
- Serum ini bisa digunakan di pagi dan malam hari.
 
 
Kandungan utama:
Vitamin C 3%, Niacinamide 2%, dan Mandarin Orange Fruit
 
 
Bahan-bahan:
Aqua, Propylene Glycol, 3-O-Ethyl Ascorbic Acid, Glycerin, Niacinamide, Xanthan Gum, Phenoxyethanol, Chlorphenesin, Citrus Nobilis Fruit Extract, Tetrasodium EDTA, Sodium Bisulfite, Biosaccharide Gum-1, Sodium Hydroxide

Nomor BPOM : NA18211902663"
"1750671533-23","https://www.tokopedia.com/avoskinofficial/product","Normal Skin","https://www.tokopedia.com/avoskinofficial/etalase/normal-skin",">36%Serum Avoskin Your Skin Bae Lactic Acid 30ml-Saatnya Tampil Glow UpRp96.000Rp149.000Hemat s.d. 5% Pakai Bonus4.910rb+ terjual","https://www.tokopedia.com/avoskinofficial/serum-avoskin-your-skin-bae-lactic-acid-30ml-saatnya-tampil-glow-up-1729418939806287884?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Serum Avoskin Your Skin Bae Lactic Acid 30ml-Saatnya Tampil Glow Up","Rp96.000","Avoskin Your Skin Bae Lactic Acid 10% + Kiwi Fruit 5% + Niacinamide 2,5% High Dose Serum 30 ml
 
Serum Avoskin dari Your Skin Bae Series yang berfungsi sebagai mild exfoliating serum dan cocok untuk kulit kering. Mengandung Lactic Acid yang sifatnya lebih ringan dibandingkan golongan AHA lainnya, dipadukan dengan Niacinamide dan Kiwi Extract. Bermanfaat untuk membantu mengangkat sel kulit mati, memicu proses regenerasi kulit, membantu mencerahkan kulit, menyamarkan tampilan garis halus, menyamarkan pigmentasi termasuk noda bekas jerawat, dan melembapkan kulit sehingga pori-pori tampak lebih tersamarkan. Memiliki kandungan antioksidan yang tinggi sehingga kulit akan lebih terawat.
 
 
Dapat digunakan untuk semua jenis kulit, terutama kulit kering dan bisa dipakai untuk usia mulai dari 15 tahun.
 
 
Cara Penggunaan:
- Setelah mencuci muka dan memakai toner/essence, oleskan beberapa tetes serum ke wajah dan pijat perlahan.
- Gunakan moisturizer untuk memberikan hidrasi ekstra.
- Serum ini bisa digunakan di malam hari.
- Untuk hasil maksimal, gunakan sunscreen di pagi hari
 
 
Kandungan utama:
Lactic Acid 10%, Kiwi Fruit 5%, dan Niacinamide 2,5%
 
 
Bahan-bahan:
Aqua, Lactic Acid, Actinidia Chinensis Fruit Extract, Propylene Glycol, Butylene Glycol, Niacinamide, Glycerin, Sodium Hydroxide, Xanthan Gum, Phenoxyethanol, Allantoin, Chlorphenesin, Tetrasodium EDTA, Sodium Bisulfite, Biosaccharide Gum-1

Nomor BPOM : NA18211902662
Halal MUI : 00150074891115"
